,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Status_0,Status_1,Status_2
313,9853,1,113.7,0,0,1,0,1,20,13.4,13.666666666666666,2,1,False,False,True
314,9147,1,118.5,0,0,1,0,0,25,10.5,0.0,0,0,True,False,False
315,9147,1,146.7,0,0,1,0,0,18,16.2,16.4,2,1,False,False,True
316,9500,1,124.3,0,0,1,0,1,18,14.542857142857144,14.88181818181818,2,1,False,False,True
317,9500,1,137.8,0,0,1,0,0,19,13.694285714285714,14.355555555555554,2,1,False,False,True
318,9238,1,130.2,0,0,1,0,1,18,11.285714285714286,11.857142857142858,2,1,False,False,True
319,9500,1,147.8,0,0,1,0,0,20,11.757142857142856,13.083333333333334,1,1,False,True,False
320,9085,1,150.0,0,1,0,0,0,26,0.0,0.0,0,0,True,False,False
321,9500,1,100.0,0,0,1,0,1,19,13.058571428571428,13.058571428571428,2,1,False,False,True
322,9500,1,155.6,0,0,1,0,0,19,14.3,14.055555555555555,2,1,False,False,True
323,9147,1,117.4,0,0,1,0,0,19,11.8,12.0,2,1,False,False,True
324,9085,1,128.8,0,0,1,0,0,19,10.333333333333334,13.0,1,1,False,True,False
325,9254,1,117.5,0,0,1,0,0,18,10.571428571428571,11.666666666666666,2,1,False,False,True
326,9500,1,120.4,0,0,1,0,0,19,13.333333333333334,13.333333333333334,2,1,False,False,True
327,9238,1,130.9,0,1,1,0,0,18,11.857142857142858,11.0,2,1,False,False,True
328,9853,1,125.0,0,0,1,0,0,18,12.6,11.4,1,1,False,True,False
329,9085,1,136.8,0,0,1,0,0,18,14.0,11.6,1,1,False,True,False
330,9853,1,121.6,0,0,1,0,0,18,12.0,12.666666666666666,1,1,False,True,False
331,9119,1,151.0,0,1,1,0,0,26,0.0,0.0,0,0,True,False,False
332,9238,1,103.5,0,0,1,0,0,20,12.0,13.0,2,1,False,False,True
333,8014,0,119.4,0,0,1,0,0,19,12.666666666666666,11.666666666666666,2,1,False,False,True
334,9238,1,134.4,0,0,1,0,1,18,12.166666666666666,13.666666666666666,2,1,False,False,True
335,9238,1,143.0,0,0,1,0,0,19,13.333333333333334,14.666666666666666,2,1,False,False,True
336,9853,1,110.0,0,1,1,0,0,40,15.0,14.571428571428571,2,1,False,False,True
337,9500,1,132.5,0,0,1,0,1,18,13.39125,13.39125,2,1,False,False,True
338,9238,1,114.7,0,0,1,0,0,19,12.166666666666666,12.428571428571429,2,1,False,False,True
339,9130,1,166.9,0,0,1,0,0,18,11.25,12.5,2,1,False,False,True
340,9085,1,125.9,0,0,1,0,0,19,12.0,12.0,1,1,False,True,False
341,171,1,178.3,0,0,1,0,0,18,0.0,0.0,0,0,True,False,False
342,8014,0,117.0,0,0,1,0,0,33,12.833333333333334,12.857142857142858,2,1,False,False,True
343,9003,1,150.0,0,0,1,0,0,35,14.0,13.1,2,1,False,False,True
344,9147,1,130.0,0,0,1,0,0,26,13.0,12.0,1,1,False,True,False
345,9773,1,135.1,0,0,1,0,0,18,13.5,12.5,2,1,False,False,True
346,9238,1,110.0,0,0,1,0,0,36,10.692307692307692,12.307692307692308,1,1,False,True,False
347,9991,0,136.2,0,0,1,0,0,39,11.0,11.666666666666666,2,1,False,False,True
348,9238,1,116.0,0,0,1,0,0,44,13.0,13.833333333333334,2,1,False,False,True
349,8014,0,100.0,0,0,1,0,0,20,12.0,11.25,1,1,False,True,False
350,9254,1,116.3,0,0,1,0,0,24,12.6,11.5,0,0,True,False,False
351,9773,1,134.0,0,0,1,0,1,20,13.666666666666666,13.333333333333334,2,1,False,False,True
352,171,1,124.2,0,0,0,0,0,19,0.0,0.0,0,0,True,False,False
353,9500,1,134.5,0,1,1,0,1,18,14.2,14.2,2,1,False,False,True
354,9254,1,120.7,0,1,0,0,0,22,11.0,0.0,0,0,True,False,False
355,9085,1,127.1,0,0,1,0,0,18,15.0,16.428571428571427,2,1,False,False,True
356,9500,1,133.0,0,0,1,0,0,24,12.585714285714284,13.44285714285714,2,1,False,False,True
357,9991,0,128.2,0,0,1,0,0,33,0.0,0.0,0,0,True,False,False
358,9003,1,130.0,0,1,1,0,1,30,0.0,0.0,1,1,False,True,False
359,9085,1,172.0,0,0,1,0,0,26,0.0,0.0,0,0,True,False,False
360,9853,1,128.5,0,0,1,0,0,18,11.666666666666666,11.833333333333334,2,1,False,False,True
361,9773,1,128.5,0,1,1,0,0,19,12.666666666666666,10.0,0,0,True,False,False
362,9147,1,112.0,0,0,1,0,0,20,10.333333333333334,11.0,1,1,False,True,False
363,9085,1,142.5,0,0,1,0,1,22,13.5,13.714285714285714,2,1,False,False,True
364,9500,1,133.0,0,0,1,0,0,19,13.98,13.98,1,1,False,True,False
365,9085,1,106.0,0,0,1,0,1,21,16.153846153846153,15.75,2,1,False,False,True
366,9500,1,125.5,0,0,1,0,1,21,14.033333333333331,14.033333333333331,2,1,False,False,True
367,9085,1,131.2,0,0,1,0,0,19,11.0,11.2,1,1,False,True,False
368,9853,1,112.9,0,0,1,0,1,19,13.857142857142858,13.666666666666666,2,1,False,False,True
369,9500,1,124.8,0,0,1,0,0,18,13.414285714285716,13.414285714285716,0,0,True,False,False
370,8014,0,140.9,0,0,1,0,0,50,13.545454545454543,13.571428571428571,2,1,False,False,True
371,9991,0,148.0,0,0,1,0,1,31,11.25,10.833333333333334,1,1,False,True,False
372,9773,1,148.4,0,0,1,0,1,19,13.833333333333334,14.428571428571429,2,1,False,False,True
373,9991,0,129.7,0,0,1,0,0,35,12.0,12.857142857142858,2,1,False,False,True
374,9085,1,128.2,0,0,1,0,0,31,0.0,0.0,0,0,True,False,False
375,8014,0,104.0,0,1,1,0,0,42,11.9,12.8,1,1,False,True,False
376,9147,1,119.9,0,0,0,0,0,34,0.0,0.0,0,0,True,False,False
377,9500,1,141.0,0,0,1,0,1,18,15.135714285714286,15.287499999999998,2,1,False,False,True
378,9853,1,116.6,0,0,0,0,1,18,12.285714285714286,13.333333333333334,1,1,False,True,False
379,9085,1,140.0,0,0,1,0,0,21,12.666666666666666,13.5,1,1,False,True,False
380,9500,1,140.0,0,0,1,0,1,26,12.74,10.978571428571428,0,0,True,False,False
381,9500,1,100.0,0,0,1,0,0,20,13.25,13.75,1,1,False,True,False
382,9238,1,121.0,0,0,1,0,0,19,10.333333333333334,10.333333333333334,1,1,False,True,False
383,9853,1,117.0,0,0,1,0,1,19,13.428571428571429,13.166666666666666,2,1,False,False,True
384,9147,1,140.2,0,0,1,0,0,20,12.555555555555555,11.11111111111111,2,1,False,False,True
385,9238,1,129.3,0,0,1,0,0,19,11.5,11.166666666666666,2,1,False,False,True
386,9853,1,145.3,0,0,1,0,0,18,13.666666666666666,12.333333333333334,2,1,False,False,True
387,9991,0,146.2,0,0,1,0,0,28,11.272727272727272,12.0,2,1,False,False,True
388,9853,1,122.5,0,0,1,0,0,22,13.166666666666666,12.4,1,1,False,True,False
389,8014,0,156.1,0,0,1,0,1,21,14.666666666666666,14.166666666666666,2,1,False,False,True
390,9085,1,140.0,0,0,1,0,0,21,12.75,11.0,1,1,False,True,False
391,9500,1,140.0,1,0,1,0,0,26,11.2,12.14,1,1,False,True,False
392,9773,1,128.4,0,1,0,0,0,18,13.0,11.4,0,0,True,False,False
393,9085,1,115.0,0,0,0,0,0,20,10.5,12.333333333333334,0,0,True,False,False
394,9085,1,158.7,0,0,1,0,0,18,14.857142857142858,14.0,2,1,False,False,True
395,9500,1,124.5,0,0,1,0,1,19,12.86,12.86,2,1,False,False,True
396,9238,1,111.9,0,0,1,0,0,20,11.727272727272728,12.0,2,1,False,False,True
397,9085,1,150.0,0,0,1,0,1,22,13.142857142857142,12.0,2,1,False,False,True
398,9670,1,114.2,0,1,1,0,0,18,11.8,13.714285714285714,0,0,True,False,False
399,9147,1,96.0,0,0,1,0,0,19,10.666666666666666,0.0,0,0,True,False,False
400,9070,1,128.9,0,0,1,0,1,18,11.6,11.2,1,1,False,True,False
401,9254,1,121.7,0,0,1,0,0,20,10.333333333333334,10.333333333333334,1,1,False,True,False
402,9773,1,114.8,1,0,1,0,0,19,12.25,11.0,1,1,False,True,False
403,9254,1,127.0,0,0,1,0,0,19,12.0,12.75,1,1,False,True,False
404,9500,1,131.3,0,0,1,0,0,19,14.731428571428571,14.731428571428571,2,1,False,False,True
405,171,1,137.1,0,0,1,0,0,18,0.0,0.0,2,1,False,False,True
406,9070,1,120.0,0,0,1,0,0,21,13.615384615384617,14.25,2,1,False,False,True
407,9991,0,139.0,0,0,1,0,0,27,15.8,14.8,2,1,False,False,True
408,9238,1,129.1,0,0,1,0,0,19,14.666666666666666,14.571428571428571,2,1,False,False,True
409,9085,1,128.2,0,0,1,0,0,25,0.0,0.0,0,0,True,False,False
410,9500,1,120.8,0,0,1,0,1,18,14.654285714285717,14.654285714285717,2,1,False,False,True
411,9500,1,135.8,0,0,1,0,0,24,12.401428571428571,12.401428571428571,2,1,False,False,True
412,9500,1,118.9,0,0,1,0,0,20,11.5875,14.071428571428571,2,1,False,False,True
413,9991,0,140.0,0,0,1,0,0,26,14.0,15.6,2,1,False,False,True
414,9238,1,127.1,0,0,1,0,1,20,12.333333333333334,11.833333333333334,2,1,False,False,True
415,9085,1,137.0,0,0,1,0,0,18,14.0,15.4,2,1,False,False,True
416,9085,1,127.4,0,0,1,0,0,19,15.23076923076923,12.375,2,1,False,False,True
417,9853,1,97.0,0,0,1,0,0,23,11.6,11.0,0,0,True,False,False
418,9500,1,126.3,0,0,1,0,1,18,11.6,11.6,2,1,False,False,True
419,9500,1,127.5,0,0,1,0,0,18,0.0,0.0,0,0,True,False,False
420,9500,1,126.6,0,0,1,0,1,19,12.901428571428571,13.094444444444443,2,1,False,False,True
421,9991,0,120.0,0,0,1,0,0,30,14.142857142857142,14.8,2,1,False,False,True
422,9085,1,140.0,0,0,1,0,0,29,0.0,0.0,0,0,True,False,False
423,9500,1,131.5,0,0,1,0,0,19,13.25375,13.25375,2,1,False,False,True
424,9556,1,112.2,0,0,1,0,0,20,13.785714285714286,14.1,2,1,False,False,True
425,9500,1,150.5,0,0,1,0,0,20,13.916666666666666,13.916666666666666,2,1,False,False,True
426,9670,1,121.0,0,0,1,0,0,19,13.5,13.571428571428571,2,1,False,False,True
427,9147,1,112.2,0,0,1,0,0,20,11.333333333333334,10.666666666666666,1,1,False,True,False
428,9085,1,129.4,0,0,1,0,0,21,0.0,0.0,0,0,True,False,False
429,9670,1,114.4,0,0,1,0,0,19,11.5,14.6,2,1,False,False,True
430,9500,1,120.3,0,0,1,0,1,18,12.082857142857142,12.082857142857142,2,1,False,False,True
431,8014,0,120.0,0,0,1,0,1,27,11.833333333333334,12.8,2,1,False,False,True
432,9147,1,114.5,0,0,1,0,1,19,13.4,12.4,2,1,False,False,True
433,9500,1,127.8,0,0,1,0,1,19,0.0,0.0,0,0,True,False,False
434,9773,1,124.6,0,0,1,0,0,19,14.2,14.571428571428571,2,1,False,False,True
435,9500,1,130.3,0,0,1,0,1,18,13.814285714285717,13.814285714285717,2,1,False,False,True
436,9254,1,118.2,0,0,1,0,1,20,11.25,10.5,1,1,False,True,False
437,9670,1,118.8,0,0,1,0,1,18,14.5,13.666666666666666,2,1,False,False,True
438,9670,1,133.0,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
439,9500,1,129.0,0,0,1,0,0,36,11.3,11.3,2,1,False,False,True
440,9556,1,100.0,0,0,1,0,0,18,0.0,16.0,1,1,False,True,False
441,9130,1,120.7,0,1,1,0,0,18,12.0,12.0,1,1,False,True,False
442,9500,1,132.5,0,0,1,0,0,19,12.3,12.3,2,1,False,False,True
443,9500,1,120.3,0,0,1,0,1,18,12.694285714285714,12.694285714285714,2,1,False,False,True
444,9670,1,114.6,0,0,1,0,0,18,11.0,11.0,2,1,False,False,True
445,9238,1,116.5,0,0,1,0,1,19,13.0,14.166666666666666,2,1,False,False,True
446,9500,1,127.8,0,0,1,0,1,19,14.4125,16.05,2,1,False,False,True
447,9500,1,129.9,0,0,1,0,0,18,12.92875,14.0625,0,0,True,False,False
448,9773,1,118.9,0,0,1,0,0,20,13.333333333333334,12.8,2,1,False,False,True
449,9254,1,114.3,0,0,1,0,1,20,12.8,12.8,1,1,False,True,False
450,9500,1,114.8,0,0,1,0,0,20,14.402857142857142,14.402857142857142,2,1,False,False,True
451,9500,1,123.0,0,0,1,0,1,18,13.381428571428572,13.381428571428572,2,1,False,False,True
452,9500,1,122.1,0,0,1,0,0,18,14.13125,13.98375,2,1,False,False,True
453,9085,1,123.7,0,0,1,0,0,19,11.714285714285714,12.6,2,1,False,False,True
454,9147,1,132.4,0,0,1,0,0,19,11.8,11.25,1,1,False,True,False
455,8014,0,114.8,0,0,1,0,0,44,11.166666666666666,11.0,2,1,False,False,True
456,9003,1,130.0,0,0,1,0,0,32,0.0,0.0,0,0,True,False,False
457,9853,1,122.3,0,0,1,0,0,22,13.6,12.0,0,0,True,False,False
458,9003,1,152.4,0,0,1,0,0,36,13.846153846153848,14.090909090909092,2,1,False,False,True
459,9773,1,120.1,0,0,1,0,1,18,12.5,13.333333333333334,2,1,False,False,True
460,9130,1,155.1,0,0,1,0,0,20,16.4,14.6,2,1,False,False,True
461,9070,1,124.5,0,0,1,0,1,20,13.818181818181818,13.454545454545457,2,1,False,False,True
462,9238,1,126.9,0,0,1,0,0,19,10.6,10.5,2,1,False,False,True
463,9147,1,153.2,0,1,1,0,0,24,10.2,12.2,2,1,False,False,True
464,9238,1,129.8,0,0,1,0,0,20,10.6,10.4,1,1,False,True,False
465,8014,0,135.0,0,0,1,0,0,27,11.444444444444445,10.8,0,0,True,False,False
466,9853,1,131.3,0,0,1,0,0,20,14.333333333333334,12.625,1,1,False,True,False
467,9238,1,125.2,0,0,1,0,1,23,13.0,13.266666666666667,2,1,False,False,True
468,9500,1,141.3,0,0,1,0,1,18,13.31,13.31,2,1,False,False,True
469,9238,1,117.1,0,0,1,0,1,18,10.571428571428571,12.2,2,1,False,False,True
470,9500,1,126.5,0,0,1,0,1,20,13.487142857142857,13.487142857142857,2,1,False,False,True
471,9254,1,120.1,0,0,1,0,1,20,12.333333333333334,11.833333333333334,2,1,False,False,True
472,9670,1,128.4,0,0,1,0,0,23,11.875,12.833333333333334,0,0,True,False,False
473,9500,1,140.0,0,0,1,0,0,20,13.966666666666669,13.966666666666669,2,1,False,False,True
474,9254,1,110.0,0,0,0,0,0,28,0.0,0.0,0,0,True,False,False
475,9670,1,116.8,0,0,1,0,0,21,11.5,12.8,2,1,False,False,True
476,9556,1,104.5,0,0,1,0,0,21,12.5,0.0,0,0,True,False,False
477,9500,1,140.0,0,0,1,0,0,28,0.0,0.0,0,0,True,False,False
478,9500,1,113.2,1,0,1,0,0,18,11.98,13.225,2,1,False,False,True
479,9238,1,118.6,0,0,1,0,1,21,13.2,11.8,1,1,False,True,False
480,9500,1,123.8,0,0,1,0,0,19,11.614285714285714,14.0375,2,1,False,False,True
481,9500,1,126.7,0,0,1,0,1,18,14.314285714285717,14.314285714285717,2,1,False,False,True
482,9500,1,133.8,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
483,9085,1,140.0,0,0,1,0,0,20,12.666666666666666,13.0,1,1,False,True,False
484,9500,1,100.6,0,0,1,0,1,20,12.766666666666666,12.128571428571428,2,1,False,False,True
485,9853,1,132.7,0,0,1,0,1,18,12.666666666666666,12.2,2,1,False,False,True
486,9670,1,106.6,0,0,1,0,0,20,11.5,10.571428571428571,0,0,True,False,False
487,9670,1,140.4,0,0,1,0,0,31,11.4,11.75,0,0,True,False,False
488,9500,1,128.3,0,0,1,0,1,19,14.70625,14.4775,2,1,False,False,True
489,9500,1,118.6,0,0,1,0,1,19,11.814285714285717,13.542857142857144,2,1,False,False,True
490,9070,1,123.4,0,0,1,0,0,23,13.0,11.875,2,1,False,False,True
491,9670,1,124.0,0,0,1,0,0,19,14.857142857142858,13.333333333333334,2,1,False,False,True
492,9500,1,121.3,0,0,1,0,0,20,12.6,12.6,2,1,False,False,True
493,9085,1,101.0,0,1,1,0,0,22,13.333333333333334,11.4,1,1,False,True,False
494,9853,1,116.9,1,0,1,0,0,18,10.666666666666666,12.833333333333334,1,1,False,True,False
495,9130,1,130.0,0,1,0,0,0,27,11.5,11.0,0,0,True,False,False
496,9556,1,120.0,0,0,1,0,0,29,10.0,0.0,0,0,True,False,False
497,9254,1,130.4,0,0,1,0,0,18,11.8,12.2,2,1,False,False,True
498,9070,1,118.7,0,0,1,0,0,18,11.8,12.666666666666666,2,1,False,False,True
499,9500,1,131.5,0,0,1,0,0,18,12.77125,12.77125,2,1,False,False,True
500,9085,1,120.4,0,0,1,0,0,20,11.333333333333334,12.6,1,1,False,True,False
501,9254,1,129.1,0,0,1,0,0,18,12.666666666666666,14.6,2,1,False,False,True
502,9070,1,132.0,0,0,0,0,0,18,12.2,10.833333333333334,1,1,False,True,False
503,9085,1,130.0,0,0,0,0,0,28,12.0,0.0,0,0,True,False,False
504,9500,1,132.8,0,0,1,0,1,18,11.721428571428572,11.721428571428572,2,1,False,False,True
505,9500,1,143.7,0,0,1,0,0,27,14.0,12.525,1,1,False,True,False
506,33,1,152.8,0,0,1,0,0,26,14.75,13.8,1,1,False,True,False
507,9773,1,133.5,0,0,1,0,0,18,12.666666666666666,13.666666666666666,2,1,False,False,True
508,9130,1,146.2,0,0,1,0,0,18,13.0,14.0,0,0,True,False,False
509,9147,1,115.2,1,0,1,0,0,21,0.0,0.0,0,0,True,False,False
510,9070,1,120.7,0,0,1,0,0,18,10.75,0.0,1,1,False,True,False
511,8014,0,101.8,0,0,0,0,0,32,0.0,0.0,0,0,True,False,False
512,9670,1,100.0,0,0,1,0,0,28,12.5,11.75,2,1,False,False,True
513,9991,0,121.9,0,0,0,0,0,40,0.0,0.0,0,0,True,False,False
514,8014,0,120.4,0,1,0,0,0,39,0.0,0.0,0,0,True,False,False
515,9238,1,120.4,0,1,0,0,0,39,0.0,0.0,0,0,True,False,False
516,9003,1,148.8,0,0,1,0,0,50,12.5,12.4,2,1,False,False,True
517,9853,1,123.0,0,0,1,0,0,23,12.8,11.666666666666666,0,0,True,False,False
518,8014,0,100.0,0,0,1,0,0,48,10.0,11.0,0,0,True,False,False
519,9853,1,112.1,0,0,1,0,0,23,11.25,10.2,0,0,True,False,False
520,9500,1,126.8,0,0,1,0,1,18,12.61,12.61,2,1,False,False,True
521,9130,1,115.9,0,0,1,0,0,18,12.0,12.6,2,1,False,False,True
522,9238,1,132.5,0,0,0,0,0,20,13.0,13.5,2,1,False,False,True
523,9085,1,132.2,0,0,1,0,1,18,12.0,13.0,2,1,False,False,True
524,9556,1,183.5,0,0,1,0,0,18,12.0,0.0,0,0,True,False,False
525,9119,1,136.0,0,0,1,1,0,31,12.0,11.0,0,0,True,False,False
526,9119,1,100.9,0,0,1,1,0,24,12.0,10.5,1,1,False,True,False
527,171,1,114.5,0,0,1,1,0,24,0.0,0.0,2,1,False,False,True
528,9147,1,110.3,0,1,0,1,0,26,0.0,0.0,0,0,True,False,False
529,9130,1,137.2,0,1,1,1,0,18,13.625,11.75,0,0,True,False,False
530,9147,1,116.9,0,0,1,1,1,19,11.666666666666666,11.666666666666666,1,1,False,True,False
531,9670,1,121.8,0,0,1,1,0,22,0.0,0.0,0,0,True,False,False
532,9500,1,127.3,0,0,1,1,0,18,11.69,11.69,2,1,False,False,True
533,9070,1,120.0,0,1,0,1,0,20,0.0,0.0,0,0,True,False,False
534,171,1,150.0,0,0,1,1,0,25,0.0,0.0,2,1,False,False,True
535,9991,0,100.0,0,0,1,1,0,24,11.5,11.285714285714286,2,1,False,False,True
536,9119,1,150.0,0,0,1,1,0,27,14.0,0.0,0,0,True,False,False
537,9254,1,116.9,0,0,1,1,0,21,11.0,12.4,2,1,False,False,True
538,9003,1,140.0,0,0,1,1,0,21,12.857142857142858,13.166666666666666,2,1,False,False,True
539,9773,1,122.1,0,0,1,1,0,19,12.5,11.333333333333334,0,0,True,False,False
540,9500,1,160.0,0,0,1,1,0,28,14.528571428571428,15.018181818181818,2,1,False,False,True
541,9147,1,118.4,0,0,1,1,0,20,10.0,12.0,1,1,False,True,False
542,9003,1,150.0,0,0,1,1,1,21,13.0,12.625,2,1,False,False,True
543,9500,1,144.9,0,0,1,1,1,18,15.957142857142856,15.188888888888888,2,1,False,False,True
544,9119,1,121.1,0,0,1,1,1,18,13.2,12.6,1,1,False,True,False
545,9147,1,121.8,0,0,1,1,0,20,10.2,11.0,1,1,False,True,False
546,9119,1,146.8,0,0,1,1,0,25,14.2,13.5,1,1,False,True,False
547,9670,1,138.0,0,1,1,1,0,22,12.625,14.5,1,1,False,True,False
548,9500,1,138.0,0,0,1,1,0,18,13.496666666666668,13.496666666666668,1,1,False,True,False
549,9147,1,116.3,0,0,1,1,0,19,13.25,11.0,2,1,False,False,True
550,9119,1,122.5,0,0,1,1,0,19,12.0,12.0,0,0,True,False,False
551,9773,1,115.0,0,1,0,1,0,25,13.0,13.75,0,0,True,False,False
552,9070,1,115.0,0,1,1,1,0,21,11.77777777777778,13.666666666666666,0,0,True,False,False
553,9119,1,119.8,0,0,1,1,0,19,11.0,0.0,0,0,True,False,False
554,9147,1,95.0,0,0,1,1,0,20,0.0,0.0,0,0,True,False,False
555,9003,1,150.0,0,0,1,1,0,25,12.428571428571429,10.857142857142858,0,0,True,False,False
556,9147,1,117.8,0,0,1,1,0,20,11.0,12.0,1,1,False,True,False
557,171,1,144.2,0,0,1,1,0,18,0.0,0.0,2,1,False,False,True
558,9254,1,130.0,0,1,1,1,0,23,11.5,10.666666666666666,1,1,False,True,False
559,9500,1,128.2,0,0,1,1,0,23,12.5075,12.5075,2,1,False,False,True
560,9003,1,135.3,0,0,1,1,0,21,12.090909090909092,12.0,2,1,False,False,True
561,9130,1,143.9,0,0,1,1,0,20,11.0,12.666666666666666,1,1,False,True,False
562,9991,0,140.7,0,0,1,1,0,25,10.0,11.333333333333334,0,0,True,False,False
563,9130,1,130.4,0,0,1,1,0,18,13.5,13.2,2,1,False,False,True
564,9070,1,123.2,0,0,1,1,0,22,14.166666666666666,13.625,2,1,False,False,True
565,9670,1,118.0,0,0,1,1,0,27,14.0,14.714285714285714,2,1,False,False,True
566,9003,1,120.0,0,0,1,1,0,25,0.0,0.0,0,0,True,False,False
567,9119,1,118.9,0,0,1,1,0,18,11.666666666666666,11.333333333333334,0,0,True,False,False
568,9085,1,117.2,0,0,1,1,0,20,14.6,14.2,2,1,False,False,True
569,9003,1,120.0,0,0,1,1,0,27,13.0,11.5,2,1,False,False,True
570,8014,0,118.1,0,0,1,1,0,20,12.166666666666666,12.0,2,1,False,False,True
571,9147,1,124.8,0,0,1,1,0,22,0.0,12.0,0,0,True,False,False
572,9119,1,106.5,0,0,1,1,0,19,10.5,10.8,0,0,True,False,False
573,9147,1,116.8,0,0,1,1,0,20,12.4,10.833333333333334,1,1,False,True,False
574,171,1,109.3,0,0,1,1,0,19,0.0,0.0,2,1,False,False,True
575,9085,1,120.0,0,0,0,1,0,29,0.0,0.0,0,0,True,False,False
576,9500,1,137.5,0,0,1,1,0,19,13.828571428571427,13.828571428571427,2,1,False,False,True
577,9991,0,150.0,0,0,1,0,1,28,10.6,10.2,1,1,False,True,False
578,9238,1,120.4,0,0,1,0,0,20,11.5,11.666666666666666,2,1,False,False,True
579,9070,1,136.7,0,0,1,0,0,20,13.5,13.625,2,1,False,False,True
580,8014,0,118.5,0,0,1,0,0,31,0.0,0.0,0,0,True,False,False
581,9500,1,133.0,0,0,1,0,0,18,12.5375,12.614285714285714,2,1,False,False,True
582,9670,1,128.8,0,0,1,0,0,19,14.833333333333334,13.285714285714286,1,1,False,True,False
583,9147,1,133.0,0,0,1,0,0,18,12.0,12.8,2,1,False,False,True
584,9254,1,102.0,0,0,1,0,0,19,11.8,11.6,2,1,False,False,True
585,9147,1,133.9,0,0,1,0,1,18,15.0,15.2,2,1,False,False,True
586,9085,1,127.0,0,0,1,0,0,19,12.0,13.2,2,1,False,False,True
587,9773,1,120.4,0,0,1,0,1,18,12.833333333333334,12.285714285714286,2,1,False,False,True
588,9254,1,124.5,0,0,1,0,0,19,11.666666666666666,12.0,2,1,False,False,True
589,9556,1,123.9,0,0,1,0,0,19,12.1625,13.825,2,1,False,False,True
590,9670,1,117.8,0,0,1,0,0,18,13.833333333333334,14.555555555555555,2,1,False,False,True
591,9500,1,126.7,0,0,1,0,0,19,12.45,11.7,1,1,False,True,False
592,9670,1,110.0,0,0,1,0,1,20,12.125,13.571428571428571,2,1,False,False,True
593,9670,1,134.7,0,0,1,0,0,20,13.4,13.0,1,1,False,True,False
594,9003,1,113.2,0,1,1,0,0,20,13.333333333333334,14.0,1,1,False,True,False
595,9991,0,141.0,0,0,1,0,0,29,11.454545454545457,11.545454545454543,0,0,True,False,False
596,9853,1,111.5,0,0,0,0,1,20,12.0,10.0,0,0,True,False,False
597,9853,1,140.0,0,1,0,0,0,31,12.666666666666666,12.6,0,0,True,False,False
598,9670,1,134.3,1,0,1,0,0,20,12.666666666666666,13.77777777777778,2,1,False,False,True
599,9003,1,125.3,0,0,1,0,0,21,11.88888888888889,11.461538461538462,2,1,False,False,True
600,9130,1,140.0,0,0,1,0,0,23,0.0,0.0,0,0,True,False,False
601,9070,1,119.6,0,1,0,0,0,21,13.0,11.6,0,0,True,False,False
602,9500,1,170.0,0,0,1,0,0,24,16.885714285714283,15.744444444444444,2,1,False,False,True
603,8014,0,150.5,0,0,1,0,0,27,12.5,12.333333333333334,2,1,False,False,True
604,9500,1,128.0,0,0,1,0,1,18,13.055555555555555,15.8125,2,1,False,False,True
605,171,1,108.7,0,0,0,0,0,21,0.0,0.0,0,0,True,False,False
606,9130,1,121.6,0,1,1,0,1,19,0.0,0.0,0,0,True,False,False
607,9500,1,125.3,0,0,1,0,1,19,12.355714285714283,12.355714285714283,2,1,False,False,True
608,9085,1,117.6,0,0,1,0,0,18,0.0,0.0,0,0,True,False,False
609,9500,1,124.3,0,0,1,0,1,18,11.98,11.98,1,1,False,True,False
610,9853,1,106.1,0,1,1,0,1,20,13.857142857142858,12.571428571428571,2,1,False,False,True
611,8014,0,139.9,0,0,1,0,0,24,13.0,14.166666666666666,2,1,False,False,True
612,9070,1,110.8,0,0,1,0,0,20,12.833333333333334,11.166666666666666,2,1,False,False,True
613,9147,1,118.0,0,0,1,0,0,20,11.0,13.2,1,1,False,True,False
614,9500,1,117.8,0,0,1,0,1,19,12.357142857142858,12.357142857142858,2,1,False,False,True
615,9500,1,127.5,0,0,1,0,1,18,13.857142857142858,13.857142857142858,2,1,False,False,True
616,9238,1,129.7,0,0,1,0,1,20,12.333333333333334,10.666666666666666,2,1,False,False,True
617,9500,1,130.6,0,0,1,0,0,20,12.847142857142858,13.788888888888888,2,1,False,False,True
618,9500,1,126.3,0,0,1,0,1,19,12.339999999999998,13.01875,2,1,False,False,True
619,9085,1,140.0,0,0,1,0,0,19,12.666666666666666,11.75,1,1,False,True,False
620,9773,1,105.0,0,0,1,0,0,20,13.833333333333334,12.5,2,1,False,False,True
621,9147,1,114.6,0,0,1,0,0,19,10.75,10.0,0,0,True,False,False
622,9853,1,114.6,0,0,1,0,0,19,13.25,10.25,0,0,True,False,False
623,9500,1,131.0,0,0,1,0,1,18,13.73125,13.73125,2,1,False,False,True
624,9070,1,109.0,0,0,1,0,1,23,13.333333333333334,12.666666666666666,0,0,True,False,False
625,9853,1,132.0,0,0,1,0,0,21,12.0,10.8,0,0,True,False,False
626,8014,0,130.0,0,0,1,0,0,23,10.88888888888889,11.333333333333334,2,1,False,False,True
